Order,Long,Lat
27437,-71.319146,-29.578043
27436,-71.320026,-29.577163
27435,-71.320906,-29.577163
27434,-71.3212,-29.576576
27433,-71.3212,-29.57423
27432,-71.32208,-29.57335
27431,-71.32208,-29.572469
27430,-71.32296,-29.571589
27429,-71.32296,-29.571003
27428,-71.32384,-29.570123
27427,-71.32384,-29.569243
27426,-71.325307,-29.567482
27425,-71.325307,-29.566602
27424,-71.325893,-29.566309
27423,-71.326773,-29.566309
27422,-71.327067,-29.565722
27421,-71.326187,-29.565136
27420,-71.326187,-29.562495
27419,-71.325307,-29.561615
27418,-71.325307,-29.561029
27417,-71.326187,-29.559855
27416,-71.326187,-29.559269
27415,-71.328827,-29.556628
27414,-71.328827,-29.554281
27413,-71.32912,-29.553695
27412,-71.33264,-29.553695
27411,-71.333227,-29.552815
27410,-71.335867,-29.553108
27409,-71.336161,-29.552521
27408,-71.336161,-29.551641
27407,-71.335867,-29.551348
27406,-71.334107,-29.551348
27405,-71.333227,-29.550468
27404,-71.33264,-29.550468
27403,-71.33176,-29.549588
27402,-71.33088,-29.549588
27401,-71.330587,-29.549294
27400,-71.330587,-29.546654
27399,-71.329707,-29.545774
27398,-71.329707,-29.540787
27397,-71.330587,-29.539907
27396,-71.330294,-29.53932
27395,-71.327947,-29.53668
27394,-71.327947,-29.534333
27393,-71.328827,-29.533453
27392,-71.328827,-29.528466
27391,-71.32912,-29.52788
27390,-71.33088,-29.52788
27389,-71.331174,-29.527586
27388,-71.331174,-29.523479
27387,-71.332054,-29.522599
27386,-71.332054,-29.521719
27385,-71.331174,-29.520839
27384,-71.33176,-29.520546
27383,-71.33264,-29.520546
27382,-71.332934,-29.519959
27381,-71.332054,-29.519079
27380,-71.332054,-29.518492
27379,-71.332934,-29.517612
27378,-71.332934,-29.515852
27377,-71.332054,-29.514972
27376,-71.332054,-29.514092
27375,-71.331174,-29.513505
27374,-71.331174,-29.512625
27373,-71.33176,-29.512038
27372,-71.33264,-29.512038
27371,-71.332934,-29.511745
27370,-71.332934,-29.510865
27369,-71.333814,-29.509985
27368,-71.333814,-29.508518
27367,-71.332934,-29.507638
27366,-71.332934,-29.506758
27365,-71.333814,-29.505878
27364,-71.333814,-29.504998
27363,-71.333227,-29.504705
27362,-71.33176,-29.504705
27361,-71.331174,-29.504118
27360,-71.331174,-29.503531
27359,-71.332054,-29.502358
27358,-71.332054,-29.501771
27357,-71.332934,-29.500891
27356,-71.332934,-29.500011
27355,-71.334107,-29.498838
27354,-71.335867,-29.498838
27353,-71.337921,-29.496784
27352,-71.337921,-29.495904
27351,-71.338801,-29.495024
27350,-71.338801,-29.493264
27349,-71.337921,-29.492384
27348,-71.337921,-29.491797
27347,-71.338801,-29.490917
27346,-71.338801,-29.48681
27345,-71.337921,-29.48593
27344,-71.337921,-29.48505
27343,-71.337627,-29.484463
27342,-71.334987,-29.484463
27341,-71.333227,-29.486223
27340,-71.33264,-29.486223
27339,-71.33176,-29.487103
27338,-71.33,-29.487103
27337,-71.32912,-29.487983
27336,-71.325893,-29.487983
27335,-71.325013,-29.487103
27334,-71.323253,-29.487103
27333,-71.31944,-29.48329
27332,-71.31944,-29.480943
27331,-71.318266,-29.479476
27330,-71.317386,-29.479476
27329,-71.317093,-29.479183
27328,-71.317093,-29.478303
27327,-71.317973,-29.477423
27326,-71.317973,-29.476836
27325,-71.316799,-29.475369
27324,-71.315039,-29.475369
27323,-71.314159,-29.476249
27322,-71.313279,-29.476249
27321,-71.312106,-29.475076
27320,-71.312106,-29.471556
27319,-71.313279,-29.470382
27318,-71.315039,-29.470382
27317,-71.315919,-29.469502
27316,-71.317386,-29.469502
27315,-71.317973,-29.469209
27314,-71.317973,-29.468329
27313,-71.317386,-29.468035
27312,-71.316799,-29.468035
27311,-71.316213,-29.467449
27310,-71.317679,-29.466275
27309,-71.319146,-29.466275
27308,-71.320613,-29.465102
27307,-71.318853,-29.463342
27306,-71.3212,-29.460701
27305,-71.3212,-29.460115
27304,-71.320026,-29.458648
27303,-71.318266,-29.458648
27302,-71.317679,-29.459528
27301,-71.314159,-29.459528
27300,-71.312986,-29.458355
27299,-71.312986,-29.456594
27298,-71.313866,-29.456008
27297,-71.313866,-29.455128
27296,-71.312986,-29.454248
27295,-71.318853,-29.448381
27294,-71.318853,-29.4475
27293,-71.319733,-29.44662
27292,-71.319733,-29.445154
27291,-71.319146,-29.444567
27290,-71.318266,-29.444567
27289,-71.316213,-29.44662
27288,-71.316213,-29.4475
27287,-71.315919,-29.448087
27286,-71.314159,-29.446327
27285,-71.312399,-29.446327
27284,-71.311812,-29.446914
27283,-71.310932,-29.446327
27282,-71.308292,-29.446327
27281,-71.307412,-29.447207
27280,-71.306239,-29.44574
27279,-71.307999,-29.444274
27278,-71.307999,-29.443394
27277,-71.308879,-29.442513
27276,-71.308879,-29.439287
27275,-71.310346,-29.437526
27274,-71.310346,-29.434886
27273,-71.308879,-29.433419
27272,-71.308879,-29.431659
27271,-71.309465,-29.430779
27270,-71.309759,-29.428432
27269,-71.310346,-29.427552
27268,-71.310346,-29.426672
27267,-71.311226,-29.425792
27266,-71.311226,-29.424912
27265,-71.310346,-29.424032
27264,-71.310346,-29.423445
27263,-71.312986,-29.420805
27262,-71.312986,-29.419925
27261,-71.312106,-29.419045
27260,-71.312106,-29.415818
27259,-71.314159,-29.413765
27258,-71.315039,-29.413765
27257,-71.315919,-29.412885
27256,-71.320026,-29.412885
27255,-71.320906,-29.413765
27254,-71.321786,-29.413765
27253,-71.32208,-29.414058
27252,-71.32208,-29.414938
27251,-71.32296,-29.415818
27250,-71.32296,-29.417578
27249,-71.32384,-29.418458
27248,-71.32384,-29.419338
27247,-71.324133,-29.419632
27246,-71.326773,-29.419632
27245,-71.327947,-29.418458
27244,-71.327947,-29.414938
27243,-71.330587,-29.412591
27242,-71.330294,-29.409951
27241,-71.331174,-29.409071
27240,-71.331174,-29.405844
27239,-71.32912,-29.403791
27238,-71.328533,-29.403791
27237,-71.327067,-29.402617
27236,-71.327067,-29.400857
27235,-71.32912,-29.398804
27234,-71.33176,-29.398804
27233,-71.33264,-29.399684
27232,-71.335867,-29.399684
27231,-71.336747,-29.400564
27230,-71.338508,-29.400564
27229,-71.339094,-29.40115
27228,-71.340854,-29.401444
27227,-71.342028,-29.399977
27226,-71.342028,-29.399097
27225,-71.342908,-29.398217
27224,-71.342908,-29.39763
27223,-71.341148,-29.39587
27222,-71.341148,-29.39411
27221,-71.340561,-29.39323
27220,-71.340561,-29.392643
27219,-71.339974,-29.392057
27218,-71.339094,-29.392057
27217,-71.338801,-29.391763
27216,-71.338801,-29.390883
27215,-71.337921,-29.390003
27214,-71.337921,-29.388243
27213,-71.337041,-29.387363
27212,-71.337041,-29.385016
27211,-71.336161,-29.384136
27210,-71.336161,-29.383256
27209,-71.335867,-29.382963
27208,-71.334987,-29.382963
27207,-71.334694,-29.382376
27206,-71.334694,-29.381789
27205,-71.333814,-29.380909
27204,-71.334694,-29.380029
27203,-71.334694,-29.376802
27202,-71.336161,-29.375042
27201,-71.336161,-29.370935
27200,-71.335574,-29.370055
27199,-71.335574,-29.369175
27198,-71.333814,-29.367415
27197,-71.333814,-29.366828
27196,-71.332934,-29.365948
27195,-71.332934,-29.365068
27194,-71.332054,-29.364188
27193,-71.332054,-29.361548
27192,-71.333521,-29.360374
27191,-71.334107,-29.360374
27190,-71.334987,-29.359494
27189,-71.337627,-29.359494
27188,-71.339681,-29.357441
27187,-71.339681,-29.355974
27186,-71.336747,-29.35304
27185,-71.335867,-29.35304
27184,-71.335574,-29.352454
27183,-71.335574,-29.351867
27182,-71.332934,-29.349227
27181,-71.332934,-29.348347
27180,-71.332054,-29.347467
27179,-71.332054,-29.346587
27178,-71.331174,-29.345707
27177,-71.331174,-29.34424
27176,-71.332054,-29.34336
27175,-71.332054,-29.34248
27174,-71.333814,-29.340719
27173,-71.333814,-29.340133
27172,-71.334694,-29.339253
27171,-71.334694,-29.338373
27170,-71.337921,-29.335146
27169,-71.337921,-29.334266
27168,-71.338801,-29.333386
27167,-71.338801,-29.332506
27166,-71.342028,-29.329279
27165,-71.342028,-29.328399
27164,-71.344668,-29.325758
27163,-71.344668,-29.324878
27162,-71.344961,-29.324585
27161,-71.345841,-29.324585
27160,-71.352882,-29.317544
27159,-71.352882,-29.316664
27158,-71.353469,-29.316371
27157,-71.354055,-29.316371
27156,-71.359336,-29.311384
27155,-71.359922,-29.311384
27154,-71.362563,-29.308744
27153,-71.363443,-29.308744
27152,-71.365789,-29.306397
27151,-71.36667,-29.306397
27150,-71.371363,-29.301703
27149,-71.371363,-29.300823
27148,-71.371657,-29.30053
27147,-71.372537,-29.30053
27146,-71.375764,-29.29701
27145,-71.376644,-29.29701
27144,-71.377524,-29.296423
27143,-71.378404,-29.29613
27142,-71.378697,-29.295836
27141,-71.378697,-29.294956
27140,-71.379284,-29.294663
27139,-71.379871,-29.294663
27138,-71.382511,-29.292023
27137,-71.383391,-29.292023
27136,-71.384271,-29.291143
27135,-71.385151,-29.291143
27134,-71.388378,-29.287916
27133,-71.389258,-29.287916
27132,-71.390138,-29.287036
27131,-71.390725,-29.287036
27130,-71.392485,-29.285276
27129,-71.393365,-29.285569
27128,-71.393658,-29.284982
27127,-71.393952,-29.284102
27126,-71.394245,-29.283809
27125,-71.395125,-29.283809
27124,-71.398058,-29.280875
27123,-71.398058,-29.279995
27122,-71.398352,-29.279702
27121,-71.399232,-29.279702
27120,-71.402459,-29.276182
27119,-71.403339,-29.276182
27118,-71.404219,-29.275595
27117,-71.405099,-29.275301
27116,-71.407446,-29.272955
27115,-71.408326,-29.272955
27114,-71.410966,-29.270608
27113,-71.411846,-29.270314
27112,-71.412433,-29.269728
27111,-71.413313,-29.269728
27110,-71.415073,-29.267968
27109,-71.415953,-29.267968
27108,-71.41742,-29.266207
27107,-71.4183,-29.266207
27106,-71.41918,-29.265327
27105,-71.42006,-29.265327
27104,-71.42182,-29.263861
27103,-71.422407,-29.263861
27102,-71.423287,-29.262981
27101,-71.424167,-29.262981
27100,-71.425927,-29.26122
27099,-71.426807,-29.26122
27098,-71.427687,-29.26034
27097,-71.428274,-29.26034
27096,-71.430034,-29.258874
27095,-71.430914,-29.258874
27094,-71.431794,-29.257994
27093,-71.432381,-29.257994
27092,-71.433261,-29.257113
27091,-71.434141,-29.257113
27090,-71.435901,-29.255353
27089,-71.436781,-29.255353
27088,-71.437661,-29.254473
27087,-71.438248,-29.254473
27086,-71.439128,-29.253887
27085,-71.440008,-29.253887
27084,-71.440888,-29.253007
27083,-71.444115,-29.253007
27082,-71.444995,-29.253887
27081,-71.445875,-29.253887
27080,-71.446755,-29.254473
27079,-71.453502,-29.254767
27078,-71.454089,-29.253887
27077,-71.455849,-29.255353
27076,-71.456729,-29.255353
27075,-71.458489,-29.253887
27074,-71.459076,-29.254767
27073,-71.461716,-29.254473
27072,-71.46201,-29.25418
27071,-71.46201,-29.2533
27070,-71.46289,-29.25242
27069,-71.46289,-29.250953
27068,-71.46377,-29.250073
27067,-71.46377,-29.249193
27066,-71.464063,-29.248606
27065,-71.466703,-29.2489
27064,-71.468464,-29.247139
27063,-71.46905,-29.247139
27062,-71.46993,-29.24802
27061,-71.47169,-29.24802
27060,-71.472864,-29.246846
27059,-71.472864,-29.245966
27058,-71.47257,-29.245379
27057,-71.47169,-29.245379
27056,-71.471397,-29.245086
27055,-71.471397,-29.244206
27054,-71.47081,-29.243913
27053,-71.46993,-29.243913
27052,-71.46905,-29.243032
27051,-71.468464,-29.243032
27050,-71.467877,-29.242446
27049,-71.467877,-29.240979
27048,-71.466997,-29.240099
27047,-71.466997,-29.238339
27046,-71.467877,-29.237459
27045,-71.467877,-29.235112
27044,-71.466997,-29.234232
27043,-71.466997,-29.231592
27042,-71.466117,-29.231005
27041,-71.46641,-29.225725
27040,-71.466997,-29.225138
27039,-71.466997,-29.223378
27038,-71.467877,-29.222498
27037,-71.467877,-29.221618
27036,-71.468757,-29.220738
27035,-71.468757,-29.220151
27034,-71.47081,-29.217804
27033,-71.47169,-29.218097
27032,-71.474917,-29.214577
27031,-71.475797,-29.214577
27030,-71.476677,-29.213697
27029,-71.477558,-29.213697
27028,-71.477851,-29.213404
27027,-71.477851,-29.212524
27026,-71.480198,-29.21047
27025,-71.480784,-29.21047
27024,-71.481664,-29.20959
27023,-71.482545,-29.20959
27022,-71.484305,-29.20783
27021,-71.485771,-29.20783
27020,-71.486652,-29.20871
27019,-71.487532,-29.20871
27018,-71.487825,-29.208417
27017,-71.487825,-29.207537
27016,-71.486358,-29.205776
27015,-71.487532,-29.204603
27014,-71.488412,-29.204603
27013,-71.489585,-29.20343
27012,-71.489585,-29.200789
27011,-71.489878,-29.200496
27010,-71.491639,-29.200496
27009,-71.492519,-29.201376
27008,-71.494279,-29.201376
27007,-71.494572,-29.200789
27006,-71.494572,-29.199909
27005,-71.493692,-29.199029
27004,-71.493692,-29.198443
27003,-71.494572,-29.197563
27002,-71.494572,-29.196682
27001,-71.495452,-29.195802
27000,-71.495452,-29.193456
26999,-71.493692,-29.191695
26998,-71.495159,-29.190522
26997,-71.495745,-29.190522
26996,-71.496626,-29.189642
26995,-71.497506,-29.189642
26994,-71.498386,-29.188762
26993,-71.499266,-29.188762
26992,-71.499559,-29.188469
26991,-71.499559,-29.187588
26990,-71.498679,-29.186708
26989,-71.498679,-29.184948
26988,-71.499266,-29.184655
26987,-71.500146,-29.184655
26986,-71.500439,-29.184068
26985,-71.500439,-29.183482
26984,-71.500733,-29.182895
26983,-71.501613,-29.182895
26982,-71.502199,-29.182601
26981,-71.502199,-29.181721
26980,-71.501319,-29.180841
26979,-71.501319,-29.179081
26978,-71.500146,-29.177908
26977,-71.498386,-29.177908
26976,-71.497506,-29.178788
26975,-71.495745,-29.178788
26974,-71.494865,-29.177908
26973,-71.493399,-29.177908
26972,-71.492225,-29.176734
26971,-71.492225,-29.175854
26970,-71.491345,-29.174974
26969,-71.491345,-29.172627
26968,-71.490465,-29.171747
26967,-71.490465,-29.16764
26966,-71.491639,-29.166174
26965,-71.495159,-29.166174
26964,-71.497212,-29.16412
26963,-71.496332,-29.163533
26962,-71.496332,-29.162653
26961,-71.496626,-29.162067
26960,-71.497506,-29.162067
26959,-71.498092,-29.161773
26958,-71.497799,-29.160893
26957,-71.498386,-29.160307
26956,-71.499266,-29.161187
26955,-71.500146,-29.161187
26954,-71.501319,-29.160013
26953,-71.501319,-29.159133
26952,-71.500439,-29.158253
26951,-71.500439,-29.156786
26950,-71.500733,-29.1562
26949,-71.503373,-29.1562
26948,-71.503666,-29.155906
26947,-71.503666,-29.154146
26946,-71.505426,-29.152679
26945,-71.505426,-29.150039
26944,-71.504546,-29.149159
26943,-71.504546,-29.148279
26942,-71.505426,-29.147399
26941,-71.505426,-29.145932
26940,-71.504546,-29.145052
26939,-71.507186,-29.142412
26938,-71.507186,-29.141825
26937,-71.5066,-29.141239
26936,-71.50572,-29.141239
26935,-71.505426,-29.140945
26934,-71.505426,-29.140065
26933,-71.504253,-29.138892
26932,-71.503373,-29.138598
26931,-71.503079,-29.138305
26930,-71.503079,-29.137425
26929,-71.501613,-29.136251
26928,-71.500733,-29.136251
26927,-71.500439,-29.135958
26926,-71.500439,-29.133318
26925,-71.499266,-29.132145
26924,-71.495745,-29.132145
26923,-71.495159,-29.131264
26922,-71.493399,-29.131264
26921,-71.492519,-29.132145
26920,-71.489292,-29.128918
26919,-71.488412,-29.128624
26918,-71.487238,-29.127451
26917,-71.486945,-29.125984
26916,-71.486358,-29.125104
26915,-71.486358,-29.124224
26914,-71.483425,-29.12129
26913,-71.481664,-29.12129
26912,-71.481371,-29.120997
26911,-71.481371,-29.119237
26910,-71.478438,-29.116303
26909,-71.477558,-29.116303
26908,-71.476971,-29.115717
26907,-71.476971,-29.11513
26906,-71.475797,-29.113663
26905,-71.474917,-29.113663
26904,-71.47257,-29.111316
26903,-71.46993,-29.111316
26902,-71.46465,-29.105743
26901,-71.46465,-29.102516
26900,-71.46553,-29.101636
26899,-71.46553,-29.099289
26898,-71.466997,-29.097529
26897,-71.466997,-29.094302
26896,-71.468757,-29.092542
26895,-71.468757,-29.091662
26894,-71.470517,-29.089901
26893,-71.470517,-29.089021
26892,-71.471397,-29.088435
26891,-71.471397,-29.086675
26890,-71.47257,-29.085501
26889,-71.473451,-29.085501
26888,-71.474037,-29.084621
26887,-71.474917,-29.084621
26886,-71.475797,-29.083741
26885,-71.477558,-29.083741
26884,-71.478438,-29.082861
26883,-71.480784,-29.082861
26882,-71.481664,-29.083741
26881,-71.484305,-29.083741
26880,-71.486358,-29.081688
26879,-71.486358,-29.080807
26878,-71.486652,-29.080514
26877,-71.487532,-29.080514
26876,-71.487825,-29.080807
26875,-71.487238,-29.081688
26874,-71.487532,-29.081981
26873,-71.489292,-29.081981
26872,-71.490172,-29.082861
26871,-71.492225,-29.080807
26870,-71.491345,-29.079927
26869,-71.491639,-29.079634
26868,-71.499266,-29.079634
26867,-71.499559,-29.079047
26866,-71.499559,-29.078461
26865,-71.500146,-29.077874
26864,-71.500733,-29.077874
26863,-71.501613,-29.078754
26862,-71.503666,-29.076701
26861,-71.503666,-29.07582
26860,-71.503373,-29.075527
26859,-71.500733,-29.075527
26858,-71.500146,-29.076114
26857,-71.497506,-29.076407
26856,-71.496626,-29.075527
26855,-71.493399,-29.075527
26854,-71.492812,-29.07494
26853,-71.492812,-29.07406
26852,-71.493692,-29.073474
26851,-71.493692,-29.071714
26850,-71.492519,-29.07054
26849,-71.490758,-29.07054
26848,-71.490465,-29.069953
26847,-71.490465,-29.069073
26846,-71.492225,-29.067607
26845,-71.492225,-29.065846
26844,-71.492812,-29.064966
26843,-71.492812,-29.0635
26842,-71.492519,-29.062913
26841,-71.491639,-29.062913
26840,-71.490758,-29.063793
26839,-71.485771,-29.063793
26838,-71.484891,-29.062913
26837,-71.483425,-29.062913
26836,-71.482545,-29.062033
26835,-71.481664,-29.062033
26834,-71.480491,-29.060859
26833,-71.480491,-29.059979
26832,-71.481371,-29.059099
26831,-71.481371,-29.058219
26830,-71.482251,-29.057633
26829,-71.481958,-29.055872
26828,-71.481371,-29.054992
26827,-71.481371,-29.054112
26826,-71.481664,-29.053819
26825,-71.482545,-29.054699
26824,-71.484305,-29.054699
26823,-71.485478,-29.053232
26822,-71.485478,-29.051765
26821,-71.484598,-29.050885
26820,-71.484891,-29.050299
26819,-71.485771,-29.050299
26818,-71.487238,-29.049125
26817,-71.487238,-29.048245
26816,-71.485478,-29.046778
26815,-71.485478,-29.045898
26814,-71.486945,-29.044138
26813,-71.487238,-29.042378
26812,-71.486358,-29.041791
26811,-71.486358,-29.040031
26810,-71.485478,-29.039151
26809,-71.485478,-29.038271
26808,-71.486652,-29.037098
26807,-71.488412,-29.037098
26806,-71.489292,-29.036218
26805,-71.491639,-29.036218
26804,-71.492225,-29.035924
26803,-71.492225,-29.035044
26802,-71.492519,-29.034751
26801,-71.493399,-29.034751
26800,-71.495159,-29.036218
